filename_audio|filename_transcript|transkripsi|ground_truth|wer|cer|hasil_llm|status|latency|path_audio_eval|correctness_1_5|naturalness_1_5|intelligibility_1_3
2309_audio05.wav|audio05.txt|"Ya ahi, uridu bukflaik ila jadda al-usbu'a al-qadim. Hal bisa bantu ajidda afdal skedule warihlata mubasharah?"|Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?|0.6667|0.181|"```json {   """"perbaikan"""": """"Saudara, saya ingin memesan penerbangan ke Jeddah minggu depan. Bisakah Anda membantu saya menemukan jadwal terbaik untuk penerbangan langsung?"""",   """"tagging"""": """"[AR:Ya ahi], [AR:uridu] [EN:bukflaik] [AR:ila] [ID:jadda] [AR:al-usbu'a al-qadim]. [AR:Hal] [ID:bisa bantu] [AR:ajidda afdal] [EN:skedule] [AR:warihlata mubasharah]?"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan langsung ke Jeddah melalui situs resmi maskapai atau agen perjalanan daring. Disarankan untuk segera melakukan pemesanan guna mendapatkan jadwal yang paling sesuai."""" } ```"|SUCCESS|59.57|data/evaluation_output/audio_results\2309_audio05.wav|||
2309_audio06.wav|audio06.txt|Uridu arranged transport min Jeddah ila Madinah hodan|Urīdu arrange transport min Jeddah ilā Madinah ghadan|0.5|0.0943|"```json {   """"perbaikan"""": """"Saya ingin mengatur transportasi dari Jeddah ke Madinah besok."""",   """"tagging"""": """"[AR:Uridu] [EN:arranged transport] [AR:min] [ID:Jeddah] [AR:ila] [ID:Madinah] [AR:hodan]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau bus melalui aplikasi resmi untuk perjalanan besok. Disarankan untuk segera melakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|30.6|data/evaluation_output/audio_results\2309_audio06.wav|||
2309_audio08.wav|audio08.txt|Uridu schedule trip dari Jeddah ke Mekah besok pagi.|uridu schedule trip min jeddah ila makkah bukra sabah|0.5556|0.3208|"```json {   """"perbaikan"""": """"Saya ingin mengatur jadwal perjalanan dari Jeddah ke Mekah besok pagi."""",   """"tagging"""": """"[AR:Uridu] [EN:schedule trip] [ID:dari Jeddah ke Mekah besok pagi.]"""",   """"respon"""": """"Anda dapat menggunakan layanan taksi, bus, atau kereta cepat untuk perjalanan tersebut. Disarankan untuk melakukan pemesanan sekarang agar Anda mendapatkan jadwal yang paling sesuai."""" } ```"|SUCCESS|41.79|data/evaluation_output/audio_results\2309_audio08.wav|||
2309_audio12.wav|audio12.txt|Bagaimana proses visa Saudi untuk umroh dari Indonesia sekarang?|Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang|0.2222|0.0317|"```json {   """"perbaikan"""": """"Bagaimana proses pengajuan visa Arab Saudi untuk umrah dari Indonesia saat ini?"""",   """"tagging"""": """"[ID:Bagaimana proses visa Saudi untuk umroh dari Indonesia sekarang?]"""",   """"respon"""": """"Saat ini, Anda dapat mengajukan visa umrah melalui biro perjalanan resmi atau menggunakan visa turis secara daring melalui platform resmi Arab Saudi. Pastikan Anda memiliki paspor yang masih berlaku serta dokumen pendukung lainnya yang diperlukan."""" } ```"|SUCCESS|31.45|data/evaluation_output/audio_results\2309_audio12.wav|||
2309_audio15.wav|audio15.txt|Tolong buat checklist persiapan umroh termasuk barang wajib dibawa.|Tolong buat checklist persiapan umrah termasuk barang wajib dibawa|0.2222|0.0303|"```json {   """"perbaikan"""": """"Tolong buatkan daftar periksa persiapan umrah, termasuk barang-barang wajib yang harus dibawa."""",   """"tagging"""": """"[ID:Tolong buat checklist persiapan umroh termasuk barang wajib dibawa.]"""",   """"respon"""": """"Daftar periksa umrah meliputi dokumen penting seperti paspor dan visa, serta perlengkapan pribadi seperti pakaian ihram dan obat-obatan. Pastikan Anda juga menyiapkan buku doa dan alat salat yang nyaman."""" } ```"|SUCCESS|32.11|data/evaluation_output/audio_results\2309_audio15.wav|||
2309_audio17.wav|audio17.txt|Menurut kamu belajar bahasa Arab itu susah gak untuk pemula|Menurut kamu belajar bahasa Arab itu susah gak untuk pemula|0.0|0.0|"```json {   """"perbaikan"""": """"Menurut Anda, apakah belajar bahasa Arab itu sulit bagi pemula?"""",   """"tagging"""": """"[ID:Menurut kamu belajar bahasa Arab itu susah gak untuk pemula]"""",   """"respon"""": """"Tingkat kesulitan belajar bahasa Arab sangat bergantung pada metode dan konsistensi Anda. Bagi pemula, mempelajari kosakata dasar dan tata bahasa secara rutin akan sangat membantu proses pembelajaran."""" } ```"|SUCCESS|31.79|data/evaluation_output/audio_results\2309_audio17.wav|||
2310_Audio01.wav|Audio01.txt|Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?|Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?|0.0|0.0|"```json {   """"perbaikan"""": """"Saya ingin memesan tiket pesawat ke Jeddah minggu depan, bisakah Anda membantu mengatur jadwalnya?"""",   """"tagging"""": """"[ID:Aku mau] [EN:book flight] [ID:ke Jeddah minggu depan, bisa bantu] [EN:schedule?]"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan melalui situs resmi maskapai atau agen perjalanan daring untuk mendapatkan waktu yang diinginkan. Segera lakukan pemesanan agar Anda mendapatkan harga dan ketersediaan kursi terbaik."""" } ```"|SUCCESS|41.76|data/evaluation_output/audio_results\2310_Audio01.wav|||
2310_Audio02.wav|Audio02.txt|Aku butuh travel umrah simple, tapi include Madinah visit.|Aku butuh travel umrah simple tapi include Madinah visit|0.2222|0.0357|"```json {   """"perbaikan"""": """"Saya membutuhkan paket perjalanan umrah yang praktis, namun sudah termasuk kunjungan ke Madinah."""",   """"tagging"""": """"[ID:Aku butuh travel umrah simple, tapi include Madinah visit.]"""",   """"respon"""": """"Anda dapat mencari paket umrah praktis yang sudah mencakup kunjungan ke Madinah melalui agen perjalanan resmi. Pastikan untuk meninjau rincian jadwal perjalanan agar sesuai dengan keinginan Anda."""" } ```"|SUCCESS|33.43|data/evaluation_output/audio_results\2310_Audio02.wav|||
2310_Audio03.wav|Audio03.txt|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow|0.0909|0.0152|"```json {   """"perbaikan"""": """"Bisakah Anda membantu saya mengatur transportasi dari Jeddah ke Madinah besok?"""",   """"tagging"""": """"[EN:Can you help] [ID:aku] [EN:arrange transport] [ID:dari Jeddah ke Madinah] [EN:tomorrow?]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau layanan bus melalui aplikasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|43.36|data/evaluation_output/audio_results\2310_Audio03.wav|||
2310_Audio04.wav|Audio04.txt|Explain step by step cara apply visa Saudi dengan benar|Explain step by step cara apply visa Saudi dengan benar|0.0|0.0|"```json {   """"perbaikan"""": """"Jelaskan langkah demi langkah cara mengajukan visa Arab Saudi dengan benar."""",   """"tagging"""": """"[EN:Explain step by step] [ID:cara] [EN:apply] [ID:visa Saudi dengan benar]"""",   """"respon"""": """"Pertama, kunjungi situs resmi atau aplikasi Nusuk untuk mengisi formulir pengajuan visa secara daring. Selanjutnya, unggah dokumen pendukung seperti paspor, lalu selesaikan pembayaran biaya visa yang ditentukan."""" } ```"|SUCCESS|31.25|data/evaluation_output/audio_results\2310_Audio04.wav|||
2310_Audio05.wav|Audio05.txt|"Ya akhi, uridu bukflag ila jedah al-usbu'al qadim hal bisa bantu ajidah afdal skejul warih latan mubashiroh?"|Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?|0.5556|0.1466|"```json {   """"perbaikan"""": """"Saudara, saya ingin memesan penerbangan ke Jeddah minggu depan. Bisakah Anda membantu saya menemukan jadwal terbaik untuk penerbangan langsung?"""",   """"tagging"""": """"[AR:Ya akhi], [AR:uridu] [EN:bukflag] [AR:ila] [ID:jedah] [AR:al-usbu'al qadim] [AR:hal] [ID:bisa bantu] [AR:ajidah afdal] [EN:skejul] [AR:warih latan mubashiroh]?"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan langsung ke Jeddah melalui situs resmi maskapai atau agen perjalanan daring. Segera lakukan pemesanan agar Anda mendapatkan jadwal yang paling sesuai dengan rencana Anda."""" } ```"|SUCCESS|35.39|data/evaluation_output/audio_results\2310_Audio05.wav|||
2310_Audio06.wav|Audio06.txt|Puridu Arrange Transport menjedah ila Madinah Wadan|Urīdu arrange transport min Jeddah ilā Madinah ghadan|0.625|0.1509|"```json {   """"perbaikan"""": """"Saya ingin mengatur transportasi dari Jeddah ke Madinah besok."""",   """"tagging"""": """"[AR:Puridu] [EN:Arrange Transport] [AR:menjedah] [AR:ila] [ID:Madinah] [AR:Wadan]"""",   """"respon"""": """"Anda dapat menggunakan layanan kereta cepat atau bus untuk perjalanan dari Jeddah ke Madinah besok. Disarankan untuk segera melakukan pemesanan melalui aplikasi resmi guna memastikan ketersediaan jadwal."""" } ```"|SUCCESS|441.16|data/evaluation_output/audio_results\2310_Audio06.wav|||
2310_Audio07.wav|Audio07.txt|Book flight ke Jeddah lalu lanjut ke Madinah. Schedule terbaik kapan?|Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan|0.1818|0.0294|"```json {   """"perbaikan"""": """"Bagaimana cara memesan penerbangan ke Jeddah dan kemudian melanjutkan perjalanan ke Madinah, serta kapan jadwal terbaiknya?"""",   """"tagging"""": """"[EN:Book flight] [ID:ke Jeddah lalu lanjut ke Madinah. Schedule terbaik kapan?]"""",   """"respon"""": """"Jadwal terbaik sangat bergantung pada musim perjalanan dan ketersediaan tiket maskapai penerbangan. Anda disarankan untuk memeriksa situs resmi maskapai guna mendapatkan informasi waktu keberangkatan yang paling efisien."""" } ```"|SUCCESS|34.95|data/evaluation_output/audio_results\2310_Audio07.wav|||
2310_Audio11.wav|Audio11.txt|Kenapa fasting di ramadhan itu wajib bagi muslim?|kenapa fasting di ramadan itu wajib bagi muslim|0.25|0.0426|"```json {   """"perbaikan"""": """"Mengapa berpuasa di bulan Ramadan itu wajib bagi umat Muslim?"""",   """"tagging"""": """"[ID:Kenapa fasting di ramadhan itu wajib bagi muslim?]"""",   """"respon"""": """"Berpuasa di bulan Ramadan adalah salah satu dari rukun Islam yang wajib dilaksanakan sebagai bentuk ketaatan kepada perintah Allah SWT. Ibadah ini bertujuan untuk meningkatkan ketakwaan, melatih kesabaran, serta menumbuhkan rasa empati terhadap sesama."""" } ```"|SUCCESS|33.52|data/evaluation_output/audio_results\2310_Audio11.wav|||
2310_Audio14.wav|Audio14.txt|How to prepare dokumen umroh dari Indonesia dengan benar|How to prepare dokumen umrah dari Indonesia dengan benar|0.1111|0.0179|"```json {   """"perbaikan"""": """"Bagaimana cara menyiapkan dokumen umrah dari Indonesia dengan benar?"""",   """"tagging"""": """"[EN:How to prepare] [ID:dokumen umroh dari Indonesia dengan benar]"""",   """"respon"""": """"Anda perlu menyiapkan paspor dengan masa berlaku minimal enam bulan, visa umrah, serta dokumen kesehatan yang diperlukan. Disarankan untuk berkonsultasi dengan biro perjalanan resmi guna memastikan seluruh persyaratan administrasi telah terpenuhi."""" } ```"|SUCCESS|32.99|data/evaluation_output/audio_results\2310_Audio14.wav|||
2310_Audio20.wav|Audio20.txt|I want to go to Mecca next week|aku mau pergi ke Makkah minggu depan|1.1429|0.6944|"```json {   """"perbaikan"""": """"Saya ingin pergi ke Mekah minggu depan."""",   """"tagging"""": """"[EN:I want to go to Mecca next week]"""",   """"respon"""": """"Anda dapat segera merencanakan perjalanan dengan memesan tiket pesawat dan akomodasi. Pastikan juga seluruh dokumen perjalanan dan visa Anda telah siap sebelum keberangkatan."""" } ```"|SUCCESS|42.5|data/evaluation_output/audio_results\2310_Audio20.wav|||
2311_audio01.wav|audio01.txt|Aku mau book flight ke juta minggu depan. Bisa bantu schedule?|Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?|0.1818|0.0781|"```json {   """"perbaikan"""": """"Saya ingin memesan tiket pesawat ke Jeddah minggu depan. Bisakah Anda membantu mengatur jadwalnya?"""",   """"tagging"""": """"[ID:Aku mau] [EN:book flight] [ID:ke juta minggu depan. Bisa bantu] [EN:schedule?]"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan melalui situs resmi maskapai atau agen perjalanan daring. Segera lakukan pemesanan agar mendapatkan ketersediaan kursi dan harga terbaik."""" } ```"|SUCCESS|47.08|data/evaluation_output/audio_results\2311_audio01.wav|||
2311_audio02.wav|audio02.txt|Aku butuh travel umroh simple, tapi include Madinah visit.|Aku butuh travel umrah simple tapi include Madinah visit|0.3333|0.0536|"```json {   """"perbaikan"""": """"Saya membutuhkan paket umrah yang praktis, tetapi sudah termasuk kunjungan ke Madinah."""",   """"tagging"""": """"[ID:Aku butuh travel umroh simple, tapi include Madinah visit.]"""",   """"respon"""": """"Anda dapat mencari paket umrah praktis yang sudah menyertakan kunjungan ke Madinah melalui agen perjalanan resmi. Pastikan untuk meninjau rincian rencana perjalanan agar sesuai dengan kebutuhan Anda."""" } ```"|SUCCESS|32.19|data/evaluation_output/audio_results\2311_audio02.wav|||
2311_audio03.wav|audio03.txt|Can you help aku arrange transport dari Jeddah ke Madinah Temuruh?|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow|0.0909|0.0758|"```json {   """"perbaikan"""": """"Bisakah Anda membantu saya mengatur transportasi dari Jeddah ke Madinah besok?"""",   """"tagging"""": """"[EN:Can you help] [ID:aku] [EN:arrange transport] [ID:dari Jeddah ke Madinah] [EN:Temuruh?]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau bus melalui aplikasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|41.69|data/evaluation_output/audio_results\2311_audio03.wav|||
2311_audio04.wav|audio04.txt|Explain step by step cara apply visa Saudi dengan benar|Explain step by step cara apply visa Saudi dengan benar|0.0|0.0|"```json {   """"perbaikan"""": """"Jelaskan langkah demi langkah cara mengajukan visa Arab Saudi dengan benar."""",   """"tagging"""": """"[EN:Explain step by step] [ID:cara] [EN:apply] [ID:visa Saudi dengan benar]"""",   """"respon"""": """"Pertama, kunjungi situs resmi visa Arab Saudi atau platform Nusuk untuk mengisi formulir daring. Selanjutnya, unggah dokumen pendukung seperti paspor dan bukti kesehatan, lalu selesaikan pembayaran biaya visa yang ditentukan."""" } ```"|SUCCESS|33.61|data/evaluation_output/audio_results\2311_audio04.wav|||
2311_audio05.wav|audio05.txt|Ya, akhi, urinu bukflai ilajatlah al-usbu'al qadim. Hal bisa bantu adidah afdal skajul warih latanmu, Bashirah?|Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?|0.6667|0.2241|"```json {   """"perbaikan"""": """"Saudara, saya ingin memesan penerbangan ke Jeddah minggu depan. Bisakah Anda membantu saya menemukan jadwal terbaik untuk penerbangan langsung?"""",   """"tagging"""": """"[AR:Ya, akhi], [AR:urinu] [EN:bukflai] [AR:ilajatlah] [AR:al-usbu'al qadim]. [AR:Hal] [ID:bisa bantu] [AR:adidah afdal] [EN:skajul] [AR:warih latanmu, Bashirah]?"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan langsung ke Jeddah melalui situs resmi maskapai atau agen perjalanan daring. Segera lakukan pemesanan agar Anda mendapatkan waktu keberangkatan yang paling sesuai dengan rencana Anda."""" } ```"|SUCCESS|38.05|data/evaluation_output/audio_results\2311_audio05.wav|||
2311_audio06.wav|audio06.txt|Suri duerrain transport min jedda ila Madinah Gadan.|Urīdu arrange transport min Jeddah ilā Madinah ghadan|0.625|0.2264|"```json {   """"perbaikan"""": """"Saya ingin mengatur transportasi dari Jeddah ke Madinah besok."""",   """"tagging"""": """"[AR:Suri duerrain] [EN:transport] [AR:min] [ID:jedda] [AR:ila] [ID:Madinah] [AR:Gadan]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau layanan bus melalui aplikasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal."""" } ```"|SUCCESS|49.05|data/evaluation_output/audio_results\2311_audio06.wav|||
2311_audio09.wav|audio09.txt|mungkin buktransport min makah ila madina untuk besok|mumkin book transport min makkah ila madinah untuk besok?|0.6667|0.1404|"```json {   """"perbaikan"""": """"Mungkin saya ingin memesan transportasi dari Mekah ke Madinah untuk besok."""",   """"tagging"""": """"[ID:mungkin] [EN:buktransport] [AR:min] [ID:makah] [AR:ila] [ID:madina] [ID:untuk besok]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau layanan bus melalui aplikasi transportasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|31.43|data/evaluation_output/audio_results\2311_audio09.wav|||
2311_audio12.wav|audio12.txt|Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?|Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang|0.1111|0.0159|"```json {   """"perbaikan"""": """"Bagaimana proses visa Arab Saudi untuk umrah dari Indonesia saat ini?"""",   """"tagging"""": """"[ID:Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?]"""",   """"respon"""": """"Saat ini, Anda dapat mengajukan visa umrah melalui biro perjalanan resmi atau menggunakan visa turis secara daring melalui platform resmi pemerintah Arab Saudi. Pastikan paspor Anda memiliki masa berlaku minimal enam bulan dan seluruh persyaratan administrasi telah terpenuhi."""" } ```"|SUCCESS|33.23|data/evaluation_output/audio_results\2311_audio12.wav|||
2311_audio14.wav|audio14.txt|How to prepare dokumen umroh dari Indonesia dengan benar?|How to prepare dokumen umrah dari Indonesia dengan benar|0.2222|0.0357|"```json {   """"perbaikan"""": """"Bagaimana cara menyiapkan dokumen umrah dari Indonesia dengan benar?"""",   """"tagging"""": """"[EN:How to prepare] [ID:dokumen umroh dari Indonesia dengan benar?]"""",   """"respon"""": """"Anda perlu menyiapkan paspor dengan masa berlaku minimal enam bulan, visa umrah, serta dokumen kesehatan yang diperlukan. Disarankan untuk berkonsultasi dengan biro perjalanan resmi agar seluruh persyaratan administrasi telah terpenuhi dengan benar."""" } ```"|SUCCESS|32.62|data/evaluation_output/audio_results\2311_audio14.wav|||
2311_audio17.wav|audio17.txt|Menurut kamu belajar bahasa Arab itu susah nggak untuk pemula?|Menurut kamu belajar bahasa Arab itu susah gak untuk pemula|0.2|0.0508|"```json {   """"perbaikan"""": """"Menurut Anda, apakah belajar bahasa Arab sulit bagi pemula?"""",   """"tagging"""": """"[ID:Menurut kamu belajar bahasa Arab itu susah nggak untuk pemula?]"""",   """"respon"""": """"Tingkat kesulitan belajar bahasa Arab sangat bergantung pada metode dan konsistensi belajar Anda. Bagi pemula, mempelajari alfabet dan kosakata dasar secara rutin akan sangat membantu proses pembelajaran."""" } ```"|SUCCESS|32.61|data/evaluation_output/audio_results\2311_audio17.wav|||
